DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-2859	CCCC[C@H]1CC(=O)O[C@@H]1CO[Si](C)(C)C(C)(C)C	6	Blazis, V.J. Chemistry of Butenolides Derived from D-Ribonolactone. M.S. Thesis, The University of Alabama, 1988.	https://ir.ua.edu/handle/123456789/6584	InChI=1S/C15H30O3Si/c1-7-8-9-12-10-14(16)18-13(12)11-17-19(5,6)15(2,3)4/h12-13H,7-11H2,1-6H3/t12-,13+/m0/s1	UIIYGWVRIDUFHR-QWHCGFSZSA-N	UIIYGWVRIDUFHR-QWHCGFSZSA-N	CCCC[C@H]1CC(=O)O[C@@H]1CO[Si](C)(C)C(C)(C)C	TRUE
UALIB-2860	CC[C@H]1CC(=O)O[C@@H]1COC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	8	Blazis, V.J. Chemistry of Butenolides Derived from D-Ribonolactone. M.S. Thesis, The University of Alabama, 1988.	https://ir.ua.edu/handle/123456789/6584	InChI=1S/C26H26O3/c1-2-20-18-25(27)29-24(20)19-28-26(21-12-6-3-7-13-21,22-14-8-4-9-15-22)23-16-10-5-11-17-23/h3-17,20,24H,2,18-19H2,1H3/t20-,24+/m0/s1	IGWXMWLYOINHID-GBXCKJPGSA-N	IGWXMWLYOINHID-GBXCKJPGSA-N	CC[C@H]1CC(=O)O[C@@H]1COC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	TRUE
UALIB-2861	CC(C)[C@H]1CC(=O)O[C@@H]1COC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	9	Blazis, V.J. Chemistry of Butenolides Derived from D-Ribonolactone. M.S. Thesis, The University of Alabama, 1988.	https://ir.ua.edu/handle/123456789/6584	InChI=1S/C27H28O3/c1-20(2)24-18-26(28)30-25(24)19-29-27(21-12-6-3-7-13-21,22-14-8-4-9-15-22)23-16-10-5-11-17-23/h3-17,20,24-25H,18-19H2,1-2H3/t24-,25-/m1/s1	LZYBMFALXHCTNY-JWQCQUIFSA-N	LZYBMFALXHCTNY-JWQCQUIFSA-N	CC(C)[C@H]1CC(=O)O[C@@H]1COC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	TRUE
UALIB-2862	CCC[C@H]1CC(=O)O[C@@H]1COC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	10	Blazis, V.J. Chemistry of Butenolides Derived from D-Ribonolactone. M.S. Thesis, The University of Alabama, 1988.	https://ir.ua.edu/handle/123456789/6584	InChI=1S/C27H28O3/c1-2-12-21-19-26(28)30-25(21)20-29-27(22-13-6-3-7-14-22,23-15-8-4-9-16-23)24-17-10-5-11-18-24/h3-11,13-18,21,25H,2,12,19-20H2,1H3/t21-,25+/m0/s1	NQUFBWOJGTXEIU-SQJMNOBHSA-N	NQUFBWOJGTXEIU-SQJMNOBHSA-N	CCC[C@H]1CC(=O)O[C@@H]1COC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	TRUE
UALIB-2863	C[C@H]1CC(=O)O[C@@H]1CO	14	Blazis, V.J. Chemistry of Butenolides Derived from D-Ribonolactone. M.S. Thesis, The University of Alabama, 1988.	https://ir.ua.edu/handle/123456789/6584	InChI=1S/C6H10O3/c1-4-2-6(8)9-5(4)3-7/h4-5,7H,2-3H2,1H3/t4-,5+/m0/s1	FBTOCHKZAQZWSO-CRCLSJGQSA-N	FBTOCHKZAQZWSO-CRCLSJGQSA-N	C[C@H]1CC(=O)O[C@@H]1CO	TRUE
UALIB-2864	CC[C@H]1CC(=O)O[C@@H]1CO	15	Blazis, V.J. Chemistry of Butenolides Derived from D-Ribonolactone. M.S. Thesis, The University of Alabama, 1988.	https://ir.ua.edu/handle/123456789/6584	InChI=1S/C7H12O3/c1-2-5-3-7(9)10-6(5)4-8/h5-6,8H,2-4H2,1H3/t5-,6+/m0/s1	OWWNFBHKAIKEOO-NTSWFWBYSA-N	OWWNFBHKAIKEOO-NTSWFWBYSA-N	CC[C@H]1CC(=O)O[C@@H]1CO	TRUE
UALIB-2865	CC(C)[C@H]1CC(=O)O[C@@H]1CO	16	Blazis, V.J. Chemistry of Butenolides Derived from D-Ribonolactone. M.S. Thesis, The University of Alabama, 1988.	https://ir.ua.edu/handle/123456789/6584	InChI=1S/C8H14O3/c1-5(2)6-3-8(10)11-7(6)4-9/h5-7,9H,3-4H2,1-2H3/t6-,7-/m1/s1	ZJLRHKUWYSGGNX-RNFRBKRXSA-N	ZJLRHKUWYSGGNX-RNFRBKRXSA-N	CC(C)[C@H]1CC(=O)O[C@@H]1CO	TRUE
UALIB-2866	CCC[C@H]1CC(=O)O[C@@H]1CO	17	Blazis, V.J. Chemistry of Butenolides Derived from D-Ribonolactone. M.S. Thesis, The University of Alabama, 1988.	https://ir.ua.edu/handle/123456789/6584	InChI=1S/C8H14O3/c1-2-3-6-4-8(10)11-7(6)5-9/h6-7,9H,2-5H2,1H3/t6-,7+/m0/s1	SHCOEOOUCSUSIF-NKWVEPMBSA-N	SHCOEOOUCSUSIF-NKWVEPMBSA-N	CCC[C@H]1CC(=O)O[C@@H]1CO	TRUE
UALIB-2867	CCCC[C@H]1CC(=O)O[C@@H]1CO	18	Blazis, V.J. Chemistry of Butenolides Derived from D-Ribonolactone. M.S. Thesis, The University of Alabama, 1988.	https://ir.ua.edu/handle/123456789/6584	InChI=1S/C9H16O3/c1-2-3-4-7-5-9(11)12-8(7)6-10/h7-8,10H,2-6H2,1H3/t7-,8+/m0/s1	SKJUEUZKMLSUQQ-JGVFFNPUSA-N	SKJUEUZKMLSUQQ-JGVFFNPUSA-N	CCCC[C@H]1CC(=O)O[C@@H]1CO	TRUE
UALIB-2868	CC(=O)OC[C@@H]1OC(=O)C[C@@H]1C.CC(=O)OC[C@H]1OC(=O)C[C@@H]1C	21 (mixture)	Blazis, V.J. Chemistry of Butenolides Derived from D-Ribonolactone. M.S. Thesis, The University of Alabama, 1988.	https://ir.ua.edu/handle/123456789/6584	InChI=1S/2C8H12O4/c2*1-5-3-8(10)12-7(5)4-11-6(2)9/h2*5,7H,3-4H2,1-2H3/t5-,7+;5-,7-/m00/s1	MBDSQHSEYDDWBU-WZHYLXEZSA-N	MBDSQHSEYDDWBU-WZHYLXEZSA-N	C[C@H]1CC(=O)O[C@@H]1COC(C)=O.C[C@H]1CC(=O)O[C@H]1COC(C)=O	TRUE
